 Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog,,
1988,3,23,84246.9,34.25,-119.62,4,16,PDE  ,,
1988,3,25,162047.16,10.176,-60.604,5.2,56,PDE  ,,
1988,3,25,172053.1,-31.336,-67.822,5.3,26,PDE  ,,
1988,3,25,215820.54,54.776,-159.84,5.9,33,PDE  ,,
1988,3,26,145420.4,34,-118.71,3.7,14,PDE  ,,
1988,3,26,203513.44,40.18,19.89,4.9,39,PDE  ,,
1988,3,28,33340.87,19.936,-156.445,5.6,1,PDE  ,,
1988,3,29,1400.25,42.058,21.47,3,10,PDE  ,,
1988,3,29,153303.79,54.179,-163.505,4.7,33,PDE  ,,
1988,3,29,210509.33,-20.569,-70.453,   ,92,PDE  ,,
1988,3,31,25603.19,56.444,3.434,3.4,10,PDE  ,,
1988,4,1,234322.58,37.696,15.216,3.1,5,PDE  ,,
1988,4,2,202756.95,-6.925,155.634,5.4,60,PDE  ,,
1988,4,4,154304.03,30.399,131.084,6,39,PDE  ,,
1988,4,5,153656.86,13.295,120.393,5.5,30,PDE  ,,
1988,4,8,44230.77,13.385,120.386,5.6,31,PDE  ,,
1988,4,8,135522.5,39.41,-123.263,3.4,9,PDE  ,,
1988,4,9,95045.71,34.999,-3.413,4.3,27,PDE  ,,
1988,4,9,202724.77,31.449,-9.936,4.7,10,PDE  ,,
1988,4,10,180821.69,37.774,15.067,3.1,10,PDE  ,,
1988,4,12,34154.82,-0.311,-78.529,4,33,PDE  ,,
1988,4,12,231955.57,-17.192,-72.305,7,33,PDE  ,,
1988,4,14,93931.47,39.093,-99.155,3.6,5,PDE  ,,
1988,4,15,203305,39.18,-119.697,3.4,22,PDE  ,,
1988,4,19,84414.6,40.49,-124.277,3.9,24,PDE  ,,
1988,4,19,220504.26,56.446,-156.378,5.2,76,PDE  ,,
1988,4,22,40334.84,17.062,-61.543,5,60,PDE  ,,
1988,4,24,25213.12,61.55,-149.861,3.5,66,PDE  ,,
1988,4,25,10802.89,61.547,-149.893,4,56,PDE  ,,
1988,4,26,5344.75,42.371,16.603,5.4,14,PDE  ,,
1988,4,27,202716.97,35.879,136.353,3.9,17,PDE  ,,
1988,4,28,221543.1,10.307,-60.476,4.6,55,PDE  ,,
1988,4,29,52914.8,34.03,-116.76,3.5,11,PDE  ,,
1988,4,30,213739.65,10.495,-61.961,4.2,58,PDE  ,,
1988,5,1,184304.96,-23.821,-70.942,4.9,10,PDE  ,,
1988,5,3,91521.74,42.469,47.663,5.1,22,PDE  ,,
1988,5,6,144617.01,11.493,-85.911,6,86,PDE  ,,
1988,5,7,15926.24,42.601,143.751,6.1,72,PDE  ,,
1988,5,8,194455.19,14.942,120.135,5.8,49,PDE  ,,
1988,5,8,224402.5,42.321,142.973,5.1,69,PDE  ,,
1988,5,9,162359.74,18.09,-76.5,4.5,10,PDE  ,,
1988,5,9,163338.91,61.308,-146.044,4.9,27,PDE  ,,
1988,5,10,123131.3,36.842,-121.582,3.3,5,PDE  ,,
1988,5,11,231417.82,19.797,-155.518,4.2,26,PDE  ,,
1988,5,12,24227.73,55.19,-160.359,5.1,24,PDE  ,,
1988,5,15,82205.58,43.779,147.737,5.4,56,PDE  ,,
1988,5,16,60544.66,39.431,71.269,4.3,33,PDE  ,,
1988,5,18,61346.42,52.114,174.176,5.2,33,PDE  ,,
1988,5,19,211228.99,16.814,-61.147,5.1,57,PDE  ,,
1988,5,19,222824.79,14.629,-90.518,3.7,10,PDE  ,,
1988,5,20,31954.19,-17.473,-69.47,5.5,124,PDE  ,,
1988,5,20,161806.18,40.29,71.575,4.2,33,PDE  ,,
1988,5,21,142839.79,-32.833,-71.704,5.7,42,PDE  ,,
1988,5,22,143520.78,-32.762,-71.131,   ,61,PDE  ,,
1988,5,22,194207.3,14.527,-90.586,4.4,10,PDE  ,,
1988,5,22,194448.99,14.527,-90.585,4.6,16,PDE  ,,
1988,5,23,92640.65,42.446,21.882,3.3,10,PDE  ,,
1988,5,24,61644.96,41.313,21.082,3.5,10,PDE  ,,
1988,5,24,75526.7,34,-116.78,3.1,15,PDE  ,,
1988,5,25,14957.39,-33.03,-69.409,   ,10,PDE  ,,
1988,5,26,432.46,32.819,130.172,   ,10,PDE  ,,
1988,5,30,104512.3,36.429,140.687,4.9,64,PDE  ,,
1988,5,30,160511.2,36.41,-117.84,3.5,6,PDE  ,,
1988,5,30,204853.57,39.095,71.469,   ,33,PDE  ,,
1988,5,30,212212.52,-31.515,-69.061,5.8,93,PDE  ,,
1988,5,31,155424.73,42.499,19.244,3.3,10,PDE  ,,
1988,6,3,182606.73,36.261,70.699,5.1,129,PDE  ,,
1988,6,4,72422.05,55.943,113.086,4.8,33,PDE  ,,
1988,6,5,85614.38,39.406,142.393,4.8,51,PDE  ,,
1988,6,5,124307.43,38.449,14.739,3.2,18,PDE  ,,
1988,6,6,150128.52,58.765,-138.032,4.9,10,PDE  ,,
1988,6,7,104845.01,19.319,-155.117,4.7,10,PDE  ,,
1988,6,10,113153.09,-6.89,72.241,5.5,21,PDE  ,,
1988,6,10,211116.82,39.222,71.613,4.8,36,PDE  ,,
1988,6,10,230643,34.94,-118.74,5.4,7,PDE  ,,
1988,6,11,25002.17,-5.942,151.139,5.1,36,PDE  ,,
1988,6,11,121727.04,-14.994,-173.469,6.2,35,PDE  ,,
1988,6,12,41758.49,46.233,16.514,3.8,17,PDE  ,,
1988,6,12,200959.63,46.392,12.637,3.5,12,PDE  ,,
1988,6,12,212202.6,34.04,-117.56,3.2,8,PDE  ,,
1988,6,13,14536.8,37.385,-121.772,5.4,7,PDE  ,,
1988,6,15,191509.91,-3.44,102.118,5.3,108,PDE  ,,
1988,6,16,154230.98,-31.965,-67.181,4.8,133,PDE  ,,
1988,6,16,163302.79,-0.163,-77.793,4.8,26,PDE  ,,
1988,6,17,133043.9,42.971,77.508,5.3,23,PDE  ,,
1988,6,18,132225.6,33.91,-116.95,3.4,15,PDE  ,,
1988,6,19,201952.69,12.376,121.067,6.4,16,PDE  ,,
1988,6,20,152638.2,37.122,-121.512,4.2,7,PDE  ,,
1988,6,21,160259.89,-4.218,152.251,4.5,41,PDE  ,,
1988,6,24,85753.33,10.209,-60.559,6,38,PDE  ,,
1988,6,25,163308.6,14.557,-90.568,3.8,10,PDE  ,,
1988,6,26,73006.8,38.823,-122.803,3.7,6,PDE  ,,
1988,6,26,75425.3,37.48,-121.798,3.5,6,PDE  ,,
1988,6,26,150458.4,34.14,-117.71,4.6,8,PDE  ,,
1988,6,27,3923.11,-32.418,-72.04,4.1,33,PDE  ,,
1988,6,27,184322.3,37.13,-121.878,5.7,13,PDE  ,,
1988,6,29,30350.57,42.31,142.534,4.7,56,PDE  ,,
1988,7,2,2658.1,33.48,-116.44,4,13,PDE  ,,
1988,7,4,53809.31,19.221,-155.459,5.2,10,PDE  ,,
1988,7,4,105654.54,35.918,-114.916,3.7,5,PDE  ,,
1988,7,4,154207.9,38.8,-122.778,3.8,6,PDE  ,,
1988,7,5,181847.5,36.392,-117.973,4.7,5,PDE  ,,
1988,7,5,203207.2,-5.964,148.78,6.8,53,PDE  ,,
1988,7,6,72657.84,35.927,-114.817,2.7,5,PDE  ,,
1988,7,6,105505.5,34.14,-117.71,3.8,9,PDE  ,,
1988,7,6,155419.14,41.744,144.199,6.3,30,PDE  ,,
1988,7,6,203705.04,60.217,-149.952,3.5,39,PDE  ,,
1988,7,8,163535.74,-6.29,154.677,5.8,74,PDE  ,,
1988,7,8,233111.11,36.213,-5.419,3.8,15,PDE  ,,
1988,7,9,34007.22,-4.988,151.885,5.7,103,PDE  ,,
1988,7,9,182554.67,-32.372,-69.361,4.9,121,PDE  ,,
1988,7,11,114655.99,39.192,-111.988,3.1,1,PDE  ,,
1988,7,12,211248.52,24.866,125.316,4.6,55,PDE  ,,
1988,7,14,173133.07,44.456,-114.083,4.9,5,PDE  ,,
1988,7,14,213911.5,16.888,-61.098,5.1,51,PDE  ,,
1988,7,15,133042.8,40.733,-124.215,3,19,PDE  ,,
1988,7,18,203253.48,37.141,-3.89,3.3,10,PDE  ,,
1988,7,20,62051.47,37.028,72.914,5.5,40,PDE  ,,
1988,7,22,75236.5,61.89,-149.702,4.8,55,PDE  ,,
1988,7,23,151708.18,-6.526,152.779,6.8,16,PDE  ,,
1988,7,26,202702.11,34.937,139.171,4.2,14,PDE  ,,
1988,7,26,231830.66,-33.25,-71.163,   ,78,PDE  ,,
1988,7,28,35817.98,51.005,156.847,5,117,PDE  ,,
1988,7,29,45947.27,46.854,-121.914,4.1,11,PDE  ,,
1988,7,29,71310.9,34.943,139.156,   ,10,PDE  ,,
1988,7,29,95931.52,33.611,132.276,4.9,43,PDE  ,,
1988,7,30,231516.1,34.904,139.201,4.7,10,PDE  ,,
1988,7,30,234041.2,34.814,139.331,5.2,10,PDE  ,,
1988,7,31,24936.83,34.895,139.133,   ,10,PDE  ,,
1988,7,31,34238.45,34.904,139.184,4.3,10,PDE  ,,
1988,7,31,43123.76,34.898,139.136,4.7,10,PDE  ,,
1988,7,31,55434.05,34.934,139.129,4.2,10,PDE  ,,
1988,7,31,122540.39,34.898,139.121,   ,11,PDE  ,,
1988,7,31,140113.3,34.95,139.208,4.5,18,PDE  ,,
1988,7,31,170430.31,34.83,139.23,   ,27,PDE  ,,
1988,7,31,182420.87,34.84,139.207,4.6,18,PDE  ,,
1988,7,31,204613.66,34.902,139.117,   ,10,PDE  ,,
1988,7,31,212010.86,34.941,139.172,   ,10,PDE  ,,
1988,8,1,11627.16,34.949,139.161,4.5,10,PDE  ,,
1988,8,1,13921.66,34.849,139.279,4.9,10,PDE  ,,
1988,8,1,113408.33,47.585,-115.614,4.1,10,PDE  ,,
1988,8,2,111603.07,34.834,139.268,5,10,PDE  ,,
1988,8,2,134739.66,13.106,144.627,4.8,32,PDE  ,,
1988,8,2,140828.8,34.924,139.2,4.4,10,PDE  ,,
1988,8,2,190156.52,34.866,139.121,3.9,10,PDE  ,,
1988,8,2,192158.86,34.925,139.148,4.3,10,PDE  ,,
1988,8,2,195901.78,34.83,139.101,4,10,PDE  ,,
1988,8,3,54314.81,36.483,70.95,5.5,201,PDE  ,,
1988,8,4,80650.46,34.852,139.203,4.4,24,PDE  ,,
1988,8,4,82727.63,34.657,139.122,4.1,10,PDE  ,,
1988,8,4,175101.57,34.946,139.181,4.1,10,PDE  ,,
1988,8,4,180707.47,34.82,139.02,4.2,10,PDE  ,,
1988,8,5,3632.23,34.864,139.106,4.3,10,PDE  ,,
1988,8,6,25358.73,34.455,139.102,4.3,10,PDE  ,,
1988,8,6,90321.95,36.461,71.043,6.1,195,PDE  ,,
1988,8,7,53421.6,39.698,72.094,4.6,33,PDE  ,,
1988,8,8,50428.01,13.76,120.577,5.4,93,PDE  ,,
1988,8,8,105709.12,55.405,-162.363,3.8,33,PDE  ,,
1988,8,8,110728.57,55.384,-162.503,3.9,33,PDE  ,,
1988,8,12,51454.14,35.021,139.804,5.2,70,PDE  ,,
1988,8,12,185847.79,39.674,74.582,5.7,33,PDE  ,,
1988,8,14,22044.77,20.126,-156.615,4.4,33,PDE  ,,
1988,8,14,175309.75,-27.26,-71.092,6.5,32,PDE  ,,
1988,8,14,190758.88,39.131,-110.87,3.8,9,PDE  ,,
1988,8,14,200303.94,39.128,-110.869,5.3,9,PDE  ,,
1988,8,15,95924.07,8.757,126.341,5.7,52,PDE  ,,
1988,8,15,142524.62,-9.467,117.355,5.1,66,PDE  ,,
1988,8,16,215558.5,13.346,144.682,4.9,55,PDE  ,,
1988,8,17,145634.62,39.267,72.291,4.9,58,PDE  ,,
1988,8,18,124453.49,39.132,-110.867,4.4,11,PDE  ,,
1988,8,19,11318.07,47.248,11.58,3,10,PDE  ,,
1988,8,20,130303.04,37.27,-3.684,4.7,16,PDE  ,,
1988,8,20,164251.75,37.219,-3.712,3.6,10,PDE  ,,
1988,8,20,230909.56,26.755,86.616,6.8,57,PDE  ,,
1988,8,23,43450.64,43.096,17.645,3.9,10,PDE  ,,
1988,8,27,165229.5,37.718,-77.775,2.7,14,PDE  ,,
1988,8,28,35750.47,38.81,141.654,   ,33,PDE  ,,
1988,8,31,164516.35,31.824,-115.834,5.4,5,PDE  ,,
1988,9,2,220008.5,43.334,-1.361,2.8,10,PDE  ,,
1988,9,3,120353.09,16.828,-61.09,4.9,56,PDE  ,,
1988,9,4,142903.85,-12.62,-76.823,   ,33,PDE  ,,
1988,9,4,154922.29,35.422,138.963,5.3,51,PDE  ,,
1988,9,4,233852.84,16.88,-62.513,4.2,10,PDE  ,,
1988,9,5,61317.4,18.423,-70.377,5.5,27,PDE  ,,
1988,9,6,94358.39,35.992,-112.278,3,5,PDE  ,,
1988,9,6,191637.45,42.007,41.725,5,10,PDE  ,,
1988,9,7,22809.54,38.143,-83.878,4.6,10,PDE  ,,
1988,9,7,41822.31,41.927,142.204,5,73,PDE  ,,
1988,9,8,11738.84,35.994,-112.272,3.1,5,PDE  ,,
1988,9,8,81208.48,9.684,-84.868,4.4,28,PDE  ,,
1988,9,8,214210.08,39.941,-111.959,2.7,5,PDE  ,,
1988,9,8,231643,35.09,-118.96,3.4,18,PDE  ,,
1988,9,10,31211.7,43.367,17.481,3.4,10,PDE  ,,
1988,9,10,31605.87,34.926,139.217,4.1,10,PDE  ,,
1988,9,12,132434.2,33.87,-118.46,3.9,3,PDE  ,,
1988,9,12,233242.28,41.45,20.221,3.2,10,PDE  ,,
1988,9,13,200925.4,54.527,-162.253,3.7,33,PDE  ,,
1988,9,14,122737.21,42.362,145.835,4.5,33,PDE  ,,
1988,9,14,201132.93,42.312,142.999,4.9,71,PDE  ,,
1988,9,15,181856.11,36.287,140.036,4.3,65,PDE  ,,
1988,9,15,184801.11,-1.442,-77.866,6.3,170,PDE  ,,
1988,9,19,25631.77,38.461,-118.342,5.4,9,PDE  ,,
1988,9,20,144141.03,38.526,71.612,4.7,33,PDE  ,,
1988,9,20,160203.59,43.334,17.783,4.4,10,PDE  ,,
1988,9,20,175618.07,4.669,-77.423,5.6,34,PDE  ,,
1988,9,20,224327.73,42.276,144.762,5.3,41,PDE  ,,
1988,9,22,54740.85,-32.695,-71.555,4.7,55,PDE  ,,
1988,9,25,194110.15,36.265,70.64,4.9,146,PDE  ,,
1988,9,25,205214.71,37.18,71.811,5.5,11,PDE  ,,
1988,9,25,212804.85,36.425,70.703,5.6,212,PDE  ,,
1988,9,26,71700.21,36.294,71.374,5.6,106,PDE  ,,
1988,9,26,82319.84,35.532,141.07,5.9,29,PDE  ,,
1988,9,29,82333.65,35.925,139.272,4.8,10,PDE  ,,
1988,9,29,173853.57,35.939,139.246,4.6,37,PDE  ,,
1988,9,30,3013.7,41.637,-121.543,4.1,2,PDE  ,,
1988,9,30,32347.24,-19.56,-68.921,5.3,111,PDE  ,,
1988,9,30,45003.82,61.124,-151.491,4.7,86,PDE  ,,
1988,10,1,175627.6,34.27,-118.38,3.3,12,PDE  ,,
1988,10,5,3852.27,38.69,-87.931,3.6,5,PDE  ,,
1988,10,7,34817.65,43.301,-0.665,3.3,10,PDE  ,,
1988,10,8,44624.53,-18.771,-172.415,6.8,35,PDE  ,,
1988,10,8,74026.84,43.044,-7.332,2.7,5,PDE  ,,
1988,10,10,55210.48,42.639,144.448,5.8,56,PDE  ,,
1988,10,12,21741.3,43.578,21.115,   ,10,PDE  ,,
1988,10,12,144555.05,-6.539,154.962,4.4,71,PDE  ,,
1988,10,14,161223.06,40.152,19.74,4.5,50,PDE  ,,
1988,10,15,101326.81,14.683,-90.875,4.8,33,PDE  ,,
1988,10,16,61529.38,37.525,-25.361,5.1,10,PDE  ,,
1988,10,17,193954.4,50.579,5.685,3.9,10,PDE  ,,
1988,10,18,211500.58,47.404,-115.85,3.9,0,PDE  ,,
1988,10,19,841.34,37.031,141.703,5.8,48,PDE  ,,
1988,10,19,105049.5,34.94,-118.76,3.4,5,PDE  ,,
1988,10,19,134446.3,34.94,-118.76,4.2,6,PDE  ,,
1988,10,19,224754.4,33.18,-115.6,3.7,0,PDE  ,,
1988,10,20,23054.37,-4.75,153.103,5.4,57,PDE  ,,
1988,10,20,130950.11,44.539,-71.158,3.9,5,PDE  ,,
1988,10,20,173302.1,38.803,-122.802,3.9,6,PDE  ,,
1988,10,21,15519.85,39.683,72.377,3.7,33,PDE  ,,
1988,10,23,63744.55,49.1,156.122,5.6,29,PDE  ,,
1988,10,23,133809.85,49.128,156.154,5.4,26,PDE  ,,
1988,10,24,114849.75,49.126,156.26,5.6,47,PDE  ,,
1988,10,25,54149,38.81,-122.835,3,2,PDE  ,,
1988,10,25,144324.9,38.707,-123.438,3.9,5,PDE  ,,
1988,10,28,61346.24,35.019,140.191,5.1,81,PDE  ,,
1988,10,29,60909.12,38.002,-0.581,3.5,10,PDE  ,,
1988,10,30,93242.06,60.456,-152.101,4.8,87,PDE  ,,
1988,11,1,12554.7,38.141,67.774,4.5,33,PDE  ,,
1988,11,2,125038.3,40.383,-124.49,3.6,17,PDE  ,,
1988,11,3,45507.89,37.882,-25.344,   ,10,PDE  ,,
1988,11,3,144710.78,13.881,-90.45,6,68,PDE  ,,
1988,11,3,194218.13,19.08,-67.256,5.9,33,PDE  ,,
1988,11,6,153058.83,40.722,-111.418,3.3,11,PDE  ,,
1988,11,7,32428.92,26.534,126.42,5.7,104,PDE  ,,
1988,11,7,60428.48,43.208,18.863,3,10,PDE  ,,
1988,11,10,50803,37.373,-121.757,4.8,7,PDE  ,,
1988,11,10,174506,35.324,140.882,5,10,PDE  ,,
1988,11,12,33448.65,18.068,-76.597,5.4,16,PDE  ,,
1988,11,13,115325.03,42.636,-110.974,4,5,PDE  ,,
1988,11,14,21539.13,-3.527,150.12,6.6,33,PDE  ,,
1988,11,14,61543.16,44.424,-70.386,3.8,5,PDE  ,,
1988,11,14,192147.5,37.367,-122.273,3.7,11,PDE  ,,
1988,11,15,10555.29,-30.125,-71.245,4.8,86,PDE  ,,
1988,11,17,65546.06,12.399,124.537,6.6,19,PDE  ,,
1988,11,18,131340.64,-33.551,-72.385,3.8,33,PDE  ,,
1988,11,19,194237.35,41.996,-111.472,4.8,6,PDE  ,,
1988,11,20,53928.6,33.51,-118.07,4.6,6,PDE  ,,
1988,11,21,165552.55,37.938,-26.142,5.8,10,PDE  ,,
1988,11,22,152044.33,41.781,75.097,4.9,33,PDE  ,,
1988,11,25,234604.5,48.117,-71.183,5.9,28,PDE  ,,
1988,11,27,12604.92,37.517,-25.289,   ,10,PDE  ,,
1988,11,27,53424.41,37.614,-25.32,   ,10,PDE  ,,
1988,11,27,53549.53,37.484,-25.253,   ,10,PDE  ,,
1988,11,27,140817.64,51.39,-176.703,4.3,33,PDE  ,,
1988,11,28,73735.33,51.742,-176.776,5.2,64,PDE  ,,
1988,11,29,112338.71,5.1,-76.572,5.8,85,PDE  ,,
1988,11,29,170659.57,28.469,33.818,3.9,10,PDE  ,,
1988,11,30,85530.65,61.348,-152.27,5.5,143,PDE  ,,
1988,12,2,41157.68,44.175,16.245,3.6,19,PDE  ,,
1988,12,2,184617.03,42.004,-111.475,2.8,2,PDE  ,,
1988,12,3,31345.73,27.8,141.059,5.5,106,PDE  ,,
1988,12,3,113826.4,34.15,-118.13,5,13,PDE  ,,
1988,12,4,163344.2,36.095,-120.038,2.7,5,PDE  ,,
1988,12,5,160532.76,-15.259,-173.525,6.3,40,PDE  ,,
1988,12,5,201225.68,36.979,-3.844,3.9,14,PDE  ,,
1988,12,5,201514.89,37.017,-3.799,3.7,10,PDE  ,,
1988,12,6,161136.76,59.542,-152.91,4.9,94,PDE  ,,
1988,12,6,201537.13,37.172,-3.781,3.4,10,PDE  ,,
1988,12,7,30255.4,40.325,-124.928,3.6,6,PDE  ,,
1988,12,12,45118.89,27.337,128.362,5.3,63,PDE  ,,
1988,12,12,185720.68,59.119,-136.847,4.7,10,PDE  ,,
1988,12,13,40138.95,71.134,-7.634,5.8,10,PDE  ,,
1988,12,13,65253.86,51.94,-176.032,5.3,52,PDE  ,,
1988,12,13,94136.05,34.928,135.571,   ,24,PDE  ,,
1988,12,16,15027.9,36.83,-121.272,3.8,8,PDE  ,,
1988,12,16,50546.8,-24.122,-66.92,5.1,169,PDE  ,,
1988,12,16,55304.9,33.98,-116.68,5.2,8,PDE  ,,
1988,12,16,91704.86,13.968,-90.855,5.2,70,PDE  ,,
1988,12,16,113550.74,44.735,14.969,4.5,10,PDE  ,,
1988,12,19,60530.56,43.239,-0.601,3.7,10,PDE  ,,
1988,12,20,101837.67,43.935,146.132,5.3,114,PDE  ,,
1988,12,21,43428.32,46.431,12.57,3.5,4,PDE  ,,
1988,12,21,74853.15,57.714,-152.332,4.3,33,PDE  ,,
1988,12,21,82103.72,41.22,72.298,5.4,33,PDE  ,,
1988,12,21,105330.59,42.018,142.446,5.3,73,PDE  ,,
1988,12,22,94154.73,35.142,137.119,4.4,49,PDE  ,,
1988,12,22,104212.46,53.983,-166.244,5.4,76,PDE  ,,
1988,12,24,42654.56,-23.522,-66.666,5.7,193,PDE  ,,
1988,12,25,121212.95,43.417,146.115,4.4,87,PDE  ,,
1988,12,25,155757.7,34.189,-92.702,3.4,13,PDE  ,,
1988,12,28,62112.37,39.501,-0.291,3.4,10,PDE  ,,
1988,12,28,62844.42,44.514,-69.342,3.5,10,PDE  ,,
1988,12,28,65708.14,39.474,-0.272,3.2,10,PDE  ,,
1988,12,28,90208.62,36.099,139.922,4.5,61,PDE  ,,
1988,12,29,190957.46,36.624,141.063,4.9,56,PDE  ,,
1988,12,30,235424.4,37.287,-121.69,4.3,7,PDE  ,,
1988,12,31,142420.59,36.185,-89.428,3.5,5,PDE  ,,
1989,1,1,101616.32,-11.728,-77.438,5.2,45,PDE  ,,
1989,1,3,171046.08,32.432,35.482,3.9,10,PDE  ,,
1989,1,6,190827.37,36.399,141.751,5.8,43,PDE  ,,
1989,1,6,193307.59,43.075,0.162,4.9,22,PDE  ,,
1989,1,7,72611.46,-23.258,-68.41,5.5,121,PDE  ,,
1989,1,9,50821.15,36.318,-115.107,3.6,6,PDE  ,,
1989,1,13,81132.25,-6.761,155.355,5.5,73,PDE  ,,
1989,1,15,12746.35,-31.733,-71.813,5.2,50,PDE  ,,
1989,1,15,153955.1,32.95,-117.74,4.2,6,PDE  ,,
1989,1,16,72421.06,41.438,142.007,5.2,75,PDE  ,,
1989,1,17,3523.18,-6.151,148.947,6.4,31,PDE  ,,
1989,1,17,50513.1,41.147,-124.23,3.4,24,PDE  ,,
1989,1,19,65328.8,33.92,-118.63,5.2,12,PDE  ,,
1989,1,19,220157.9,33.92,-118.64,3.8,12,PDE  ,,
1989,1,20,154715.59,33.877,135.328,   ,33,PDE  ,,
1989,1,21,25220.37,38.147,-26.243,5.4,10,PDE  ,,
1989,1,21,175715.29,40.11,142.57,4.8,54,PDE  ,,
1989,1,22,222017.97,41.806,144.282,6.3,25,PDE  ,,
1989,1,22,230207.15,38.465,68.694,5.3,33,PDE  ,,
1989,1,23,53529.63,43.535,15.816,3.4,27,PDE  ,,
1989,1,24,72125,40.332,-123.522,3.1,21,PDE  ,,
1989,1,24,90823.58,46.876,15.204,2.9,10,PDE  ,,
1989,1,24,200339,42.226,142.691,5.6,50,PDE  ,,
1989,1,24,232424.41,8.568,-82.831,4.7,31,PDE  ,,
1989,1,26,151516.29,40.165,19.54,4.3,60,PDE  ,,
1989,1,28,73542.87,36.348,141.094,4.6,32,PDE  ,,
1989,1,29,152022.23,43.228,-0.343,3.5,10,PDE  ,,
1989,1,29,224150.43,37.793,-2.534,3.7,10,PDE  ,,
1989,1,30,40622.78,38.824,-111.614,5.4,24,PDE  ,,
1989,1,30,114730.9,45.928,-111.568,3.8,0,PDE  ,,
1989,1,30,120139.1,34.346,139.117,3.9,10,PDE  ,,
1989,1,31,64047.42,59.979,-141.506,4,12,PDE  ,,
1989,2,3,180821.24,39.744,-110.897,3,0,PDE  ,,
1989,2,4,105651.27,37.297,141.154,5.2,68,PDE  ,,
1989,2,4,221038.9,-4.625,153.066,6.1,52,PDE  ,,
1989,2,5,15948.65,33.385,140.811,5.6,59,PDE  ,,
1989,2,5,222433.05,35.412,136.762,3.8,10,PDE  ,,
1989,2,6,12552.7,48.418,-122.214,3.8,0,PDE  ,,
1989,2,6,222319.59,57.557,-154.203,4.4,3,PDE  ,,
1989,2,9,51545.8,42.685,-101.898,3.8,5,PDE  ,,
1989,2,10,10424,50.065,-64.655,4.4,18,PDE  ,,
1989,2,11,24612.1,47.97,16.986,3.9,19,PDE  ,,
1989,2,12,64713.2,38.822,-122.775,3.8,5,PDE  ,,
1989,2,13,3511.35,44.82,14.65,4.2,10,PDE  ,,
1989,2,13,64141.1,37.743,-122.13,3.1,5,PDE  ,,
1989,2,14,62021.33,-10.447,161.372,6.4,31,PDE  ,,
1989,2,14,214110.59,48.429,-122.228,4.2,0,PDE  ,,
1989,2,15,535.85,42.006,142.511,4.9,69,PDE  ,,
1989,2,17,73807.86,57.814,-138.174,4.7,10,PDE  ,,
1989,2,18,71704.8,34.01,-117.74,4.3,3,PDE  ,,
1989,2,19,45823.94,34.595,136.477,4.8,52,PDE  ,,
1989,2,19,122709.95,35.964,139.788,5.5,60,PDE  ,,
1989,2,20,32535.09,38.932,-3.079,3.8,10,PDE  ,,
1989,2,20,205225.32,43.23,-5.005,3.9,10,PDE  ,,
1989,2,21,64821.66,47.324,-122.46,3,16,PDE  ,,
1989,2,22,115618.04,40.992,141.969,4.8,71,PDE  ,,
1989,2,24,123659.87,-38.287,-71.151,5.3,33,PDE  ,,
1989,2,25,10019,33.93,-118.63,3.7,11,PDE  ,,
1989,2,25,25516.94,43.613,-0.561,3.6,10,PDE  ,,
1989,2,25,112635.47,-29.915,-177.885,6.7,30,PDE  ,,
1989,2,25,232350.83,46.055,14.749,2.4,10,PDE  ,,
1989,2,26,122111.23,9.673,-84.184,4.7,22,PDE  ,,
1989,2,26,143917.36,9.662,-84.218,3.9,10,PDE  ,,
1989,2,27,151308,38.827,-111.616,4.2,23,PDE  ,,
1989,2,28,172553.45,34.271,139.232,4.1,135,PDE  ,,
1989,3,2,71346.15,18.383,-68.659,5.6,134,PDE  ,,
1989,3,2,71815.8,9.677,-84.15,4.3,33,PDE  ,,
1989,3,2,141028.57,-0.593,-77.514,5,41,PDE  ,,
1989,3,3,164616.5,35.27,-118.59,3.8,6,PDE  ,,
1989,3,4,214836.51,61.823,-150.034,3.6,43,PDE  ,,
1989,3,5,64200.66,47.813,-123.357,4.5,46,PDE  ,,
1989,3,5,134841.6,42.511,74.629,4.8,33,PDE  ,,
1989,3,5,164426.71,39.929,19.646,4.2,18,PDE  ,,
1989,3,5,205142.88,43.611,-0.003,3.2,10,PDE  ,,
1989,3,6,30954.02,48.429,-122.231,4.2,1,PDE  ,,
1989,3,6,143942.69,35.545,140.444,5.9,42,PDE  ,,
1989,3,6,221647.6,33.18,-115.6,4.5,1,PDE  ,,
1989,3,7,2458.1,33.18,-115.61,4.1,3,PDE  ,,
1989,3,7,14842.93,41.724,22.281,3.1,10,PDE  ,,
1989,3,7,140428.78,61.544,-150.228,3.9,45,PDE  ,,
1989,3,8,55644.3,40.178,19.557,4.4,17,PDE  ,,
1989,3,8,72531.55,51.23,-179.063,5.2,33,PDE  ,,
1989,3,8,153657.88,51.703,-175.2,5,59,PDE  ,,
1989,3,9,101037.85,17.225,-99.749,4.5,52,PDE  ,,
1989,3,9,233709.64,36.318,141.037,5,49,PDE  ,,
1989,3,10,44409.98,38.034,-0.74,3.2,10,PDE  ,,
1989,3,10,91045.33,-6.93,155.96,5.2,106,PDE  ,,
1989,3,10,135223.33,43.561,-0.605,3.8,10,PDE  ,,
1989,3,10,141410.23,-4.346,152.797,5.6,53,PDE  ,,
